722.9999999,731.4387,716.76,728.1485066,488.5225961,'2017-12-29T13:00:00'
731.4387,740,731.4387,737.01,424.662474,'2017-12-29T14:00:00'
737.01,745,732.11,743.5,1169.515441,'2017-12-29T15:00:00'
744.8999999,754,741,743,821.9600658,'2017-12-29T16:00:00'
743,749.5,738.0818073,740,372.4959143,'2017-12-29T17:00:00'
740,744.9417927,731.4387,737,477.6020126,'2017-12-29T18:00:00'
737,749,733.34,749,435.0621298,'2017-12-29T19:00:00'
748,749.9,727.13943,729,489.3373155,'2017-12-29T20:00:00'
729,736.99,721.1,727,395.7091497,'2017-12-29T21:00:00'
724.101,732.8018718,722.001,732.8018716,490.0028596,'2017-12-29T22:00:00'
732.8018716,741.9376327,727.8,731.0525766,605.6725592,'2017-12-29T23:00:00'
735,738.2723117,715.6457264,724.999,1393.17692,'2017-12-30T00:00:00'
724.999,732.5,698,702,1543.997014,'2017-12-30T01:00:00'
702,710.9829101,675.000007,685,4596.346384,'2017-12-30T02:00:00'
685.0000001,694.3469996,675,681.5,3409.717315,'2017-12-30T03:00:00'
681.5,686.5348299,660,661.08329,3411.41936,'2017-12-30T04:00:00'
661.08329,691.9848185,660,686.53,1613.307729,'2017-12-30T05:00:00'
692.53,695,683,691.9999997,1211.559053,'2017-12-30T06:00:00'
686.5,700,686.5,697.1,1094.965365,'2017-12-30T07:00:00'
697.1,700,690,695,708.6016501,'2017-12-30T08:00:00'
695,700,680,695.001,1310.398193,'2017-12-30T09:00:00'
700,700.43891,677.86122,689.8300007,1249.134906,'2017-12-30T10:00:00'
689.8300007,699,681.2505261,696,369.0012382,'2017-12-30T11:00:00'
698.992,699,664,670.9110271,720.3853676,'2017-12-30T12:00:00'
674.97,676.2882,640.1786612,673,3649.492295,'2017-12-30T13:00:00'
672.9,685.9999999,659.3332286,671,1070.527791,'2017-12-30T14:00:00'
675.1349997,685,667,670,1330.093119,'2017-12-30T15:00:00'
673.2,677,648,659.9999999,1343.459708,'2017-12-30T16:00:00'
659.9999998,682.4999999,653.0000001,682.4979992,674.0063961,'2017-12-30T17:00:00'
682.4979992,687.5,670,686,1241.620124,'2017-12-30T18:00:00'
686,699,685.2269386,699,664.6456561,'2017-12-30T19:00:00'
699,699,685,696,421.3540523,'2017-12-30T20:00:00'
696,700,689,698.9590285,611.2765082,'2017-12-30T21:00:00'
698.9730079,703,692.5000015,694.981,630.46707,'2017-12-30T22:00:00'
694.981,700.05,681.9899,681.9899,903.8149906,'2017-12-30T23:00:00'
681.9899,703,675,700,759.2483861,'2017-12-31T00:00:00'
701,703,693,698,687.9276311,'2017-12-31T01:00:00'
700.2,705.154,691.755807,705.1539999,1005.250848,'2017-12-31T02:00:00'
